Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,New_cases_roll7,New_deaths_roll7,CFR_roll7,Variant_phase,ISO3,COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,CFR_roll7_clean,population,cases_per_million,deaths_per_million
2022-12-06,IE,Ireland,EUR,15.0,1681825,4.0,8328,263.0,5.571428571428571,0.0211841390548614,Post-Omicron,IRL,,4103477.392857143,3035727.1071428573,4056078.642857143,12132624.92857143,244.6428571428572,83.0,61.0,82.0,,,0.0211841390548614,5028000,52.307080350039776,1.1080804636890556
2022-12-07,IE,Ireland,EUR,24.0,1681849,8.0,8336,239.7142857142857,6.428571428571429,0.0268176400476758,Post-Omicron,IRL,,4103538.214285714,3036038.785714286,4056137.714285714,12136712.142857144,244.7142857142857,83.0,61.0,82.0,,,0.0268176400476758,5028000,47.67587225821116,1.2785543811796796
2022-12-08,IE,Ireland,EUR,560.0,1682409,7.0,8343,265.85714285714283,6.571428571428571,0.0247178936055883,Post-Omicron,IRL,,4103599.035714286,3036350.464285714,4056196.785714286,12140799.357142856,244.78571428571428,83.0,61.0,82.0,,,0.0247178936055883,5028000,52.87532674167518,1.30696670076145
2022-12-09,IE,Ireland,EUR,403.0,1682812,8.0,8351,281.7142857142857,7.0,0.0248478701825557,Post-Omicron,IRL,,4103659.857142857,3036662.1428571427,4056255.857142857,12144886.57142857,244.8571428571429,83.0,61.0,82.0,,,0.0248478701825557,5028000,56.02909421525173,1.392203659506762
2022-12-10,IE,Ireland,EUR,297.0,1683109,1.0,8352,278.57142857142856,5.857142857142857,0.021025641025641,Post-Omicron,IRL,,4103720.6785714286,3036973.821428572,4056314.9285714286,12148973.785714284,244.92857142857144,83.0,61.0,82.0,,,0.021025641025641,5028000,55.404023184452775,1.1649051028525967
2022-12-11,IE,Ireland,EUR,431.0,1683540,,8352,300.42857142857144,6.0,0.0199714693295292,Post-Omicron,IRL,,4103781.5,3037285.5,4056374.0,12153061.0,245.0,83.0,61.0,82.0,,,0.0199714693295292,5028000,59.751108080463695,1.1933174224343677
2022-12-12,IE,Ireland,EUR,179.0,1683719,6.0,8358,272.7142857142857,5.666666666666667,0.0207787672428845,Post-Omicron,IRL,,4103842.3214285714,3037597.1785714286,4056433.0714285714,12157148.214285716,245.07142857142856,83.0,61.0,82.0,,,0.0207787672428845,5028000,54.23911808160018,1.1270220100769028
2022-12-13,IE,Ireland,EUR,53.0,1683772,3.0,8361,278.1428571428572,5.5,0.019774011299435,Post-Omicron,IRL,,4103903.142857143,3037908.8571428573,4056492.142857143,12161235.42857143,245.1428571428572,83.0,61.0,82.0,,,0.019774011299435,5028000,55.318786225707484,1.0938743038981704
2022-12-14,IE,Ireland,EUR,427.0,1684199,2.0,8363,335.7142857142857,4.5,0.0134042553191489,Post-Omicron,IRL,,4103963.964285714,3038220.535714286,4056551.214285714,12165322.642857144,245.2142857142857,83.0,61.0,82.0,,,0.0134042553191489,5028000,66.76895101716104,0.8949880668257756
2022-12-15,IE,Ireland,EUR,518.0,1684717,4.0,8367,329.7142857142857,4.0,0.0121317157712305,Post-Omicron,IRL,,4104024.785714286,3038532.214285714,4056610.285714286,12169409.857142856,245.28571428571428,83.0,61.0,82.0,,,0.0121317157712305,5028000,65.57563359472667,0.7955449482895783
2022-12-16,IE,Ireland,EUR,457.0,1685174,6.0,8373,337.42857142857144,3.6666666666666665,0.0108664973186565,Post-Omicron,IRL,,4104085.607142857,3038843.8928571427,4056669.357142857,12173497.07142857,245.3571428571429,83.0,61.0,82.0,,,0.0108664973186565,5028000,67.1098988521423,0.7292495359321134
2022-12-17,IE,Ireland,EUR,517.0,1685691,2.0,8375,368.8571428571428,3.8333333333333335,0.0103924606248386,Post-Omicron,IRL,,4104146.4285714286,3039155.571428572,4056728.4285714286,12177584.285714284,245.42857142857144,83.0,61.0,82.0,,,0.0103924606248386,5028000,73.36060916013182,0.7623972421108459
2022-12-18,IE,Ireland,EUR,548.0,1686239,6.0,8381,385.57142857142856,4.142857142857143,0.0107447202667654,Post-Omicron,IRL,,4104207.25,3039467.25,4056787.5,12181671.5,245.5,83.0,61.0,82.0,,,0.0107447202667654,5028000,76.68485055119899,0.8239572678713492
2022-12-19,IE,Ireland,EUR,505.0,1686744,7.0,8388,432.1428571428572,4.285714285714286,0.0099173553719008,Post-Omicron,IRL,,4104268.0714285714,3039778.9285714286,4056846.5714285714,12185758.714285716,245.57142857142856,83.0,61.0,82.0,,,0.0099173553719008,5028000,85.94726673485624,0.8523695874531196
2022-12-20,IE,Ireland,EUR,147.0,1686891,13.0,8401,445.57142857142856,5.714285714285714,0.0128246232766912,Post-Omicron,IRL,,4104328.892857143,3040090.6071428573,4056905.642857143,12189845.92857143,245.6428571428572,83.0,61.0,82.0,,,0.0128246232766912,5028000,88.61802477554266,1.1364927832708263
2022-12-21,IE,Ireland,EUR,224.0,1687115,4.0,8405,416.57142857142856,6.0,0.0144032921810699,Post-Omicron,IRL,,4104389.714285714,3040402.285714286,4056964.714285714,12193933.142857144,245.7142857142857,83.0,61.0,82.0,,,0.0144032921810699,5028000,82.85032390044323,1.1933174224343677
2022-12-22,IE,Ireland,EUR,553.0,1687668,7.0,8412,421.57142857142856,6.428571428571429,0.0152490681125042,Post-Omicron,IRL,,4104450.535714286,3040713.964285714,4057023.785714286,12198020.357142856,245.78571428571428,83.0,61.0,82.0,,,0.0152490681125042,5028000,83.8447550858052,1.2785543811796796
2022-12-23,IE,Ireland,EUR,719.0,1688387,10.0,8422,459.0,7.0,0.0152505446623093,Post-Omicron,IRL,,4104511.357142857,3041025.6428571427,4057082.857142857,12202107.57142857,245.8571428571429,83.0,61.0,82.0,,,0.0152505446623093,5028000,91.28878281622912,1.392203659506762
2022-12-24,IE,Ireland,EUR,762.0,1689149,8.0,8430,494.0,7.857142857142857,0.0159051474840948,Post-Omicron,IRL,,4104572.1785714286,3041337.321428572,4057141.9285714286,12206194.785714284,245.92857142857144,83.0,61.0,82.0,,,0.0159051474840948,5028000,98.24980111376293,1.562677576997386
2022-12-25,IE,Ireland,EUR,615.0,1689764,7.0,8437,503.57142857142856,8.0,0.015886524822695,Post-Omicron,IRL,IRL,4104633.0,3041649.0,4057201.0,12210282.0,246.0,83.0,61.0,82.0,2020-12-30,2023-12-23,0.015886524822695,5028000,100.15342652574155,1.5910898965791567
2022-12-26,IE,Ireland,EUR,728.0,1690492,7.0,8444,535.4285714285714,8.0,0.0149413020277481,Post-Omicron,IRL,,,,,,,,,,,,0.0149413020277481,5028000,106.48937379247643,1.5910898965791567
2022-12-27,IE,Ireland,EUR,199.0,1690691,8.0,8452,542.8571428571429,7.285714285714286,0.0134210526315789,Post-Omicron,IRL,,,,,,,,,,,,0.0134210526315789,5028000,107.9668144107285,1.4490282986703036
2022-12-28,IE,Ireland,EUR,252.0,1690943,10.0,8462,546.8571428571429,8.142857142857142,0.0148902821316614,Post-Omicron,IRL,,,,,,,,,,,,0.0148902821316614,5028000,108.76235935901808,1.6195022161609274
2022-12-29,IE,Ireland,EUR,110.0,1691053,7.0,8469,483.57142857142856,8.142857142857142,0.0168389955686853,Post-Omicron,IRL,,,,,,,,,,,,0.0168389955686853,5028000,96.17570178429366,1.6195022161609274
2022-12-30,IE,Ireland,EUR,123.0,1691176,7.0,8476,398.4285714285714,7.714285714285714,0.0193617784152025,Post-Omicron,IRL,,,,,,,,,,,,0.0193617784152025,5028000,79.24195931355835,1.5342652574156155
2022-12-31,IE,Ireland,EUR,970.0,1692146,15.0,8491,428.1428571428572,8.714285714285714,0.0203536870203536,Post-Omicron,IRL,,,,,,,,,,,,0.0203536870203536,5028000,85.15172178656667,1.7331514944880098
2020-01-04,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-05,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-06,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-07,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-08,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-09,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-10,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-11,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-12,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-13,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-14,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-15,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-16,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-17,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-18,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-19,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-20,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-21,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-22,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-23,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-24,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-25,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-26,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-27,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-28,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-29,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-30,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-01-31,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-01,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-02,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-03,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-04,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-05,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-06,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-07,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-08,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-09,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-10,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-11,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-12,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-13,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-14,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-15,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-16,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-17,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-18,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-19,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-20,MX,Mexico,AMR,,0,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-21,MX,Mexico,AMR,1.0,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-22,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-23,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-24,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-25,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-26,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-27,MX,Mexico,AMR,,1,,0,1.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.007892348368256974,
2020-02-28,MX,Mexico,AMR,,1,,0,,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,,
2020-02-29,MX,Mexico,AMR,3.0,4,,0,3.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.023677045104770922,
2020-03-01,MX,Mexico,AMR,2.0,6,,0,2.5,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.01973087092064244,
2020-03-02,MX,Mexico,AMR,2.0,8,,0,2.333333333333333,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.018415479525932938,
2020-03-03,MX,Mexico,AMR,2.0,10,,0,2.25,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.017757783828578195,
2020-03-04,MX,Mexico,AMR,5.0,15,,0,2.8,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.022098575431119528,
2020-03-05,MX,Mexico,AMR,9.0,24,,0,3.8333333333333335,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.03025400207831841,
2020-03-06,MX,Mexico,AMR,10.0,34,,0,4.714285714285714,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.03720678516464003,
2020-03-07,MX,Mexico,AMR,11.0,45,,0,5.857142857142857,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.046226611871219424,
2020-03-08,MX,Mexico,AMR,6.0,51,,0,6.428571428571429,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.050736525224509124,
2020-03-09,MX,Mexico,AMR,7.0,58,,0,7.142857142857143,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.05637391691612125,
2020-03-10,MX,Mexico,AMR,8.0,66,,0,8.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.06313878694605579,
2020-03-11,MX,Mexico,AMR,5.0,71,,0,8.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.06313878694605579,
2020-03-12,MX,Mexico,AMR,17.0,88,,0,9.142857142857142,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.07215861365263519,
2020-03-13,MX,Mexico,AMR,39.0,127,,0,13.285714285714286,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.10485548546398553,
2020-03-14,MX,Mexico,AMR,41.0,168,,0,17.571428571428573,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.13867983561365826,
2020-03-15,MX,Mexico,AMR,66.0,234,,0,26.142857142857142,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.20632853591300376,
2020-03-16,MX,Mexico,AMR,52.0,286,,0,32.57142857142857,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.2570650611375129,
2020-03-17,MX,Mexico,AMR,37.0,323,,0,36.71428571428572,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.28976193294886327,
2020-03-18,MX,Mexico,AMR,77.0,400,,0,47.0,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.37094037330807783,
2020-03-19,MX,Mexico,AMR,104.0,504,,0,59.42857142857143,,,Pre-Alpha,MEX,,,,,,,,,,,,,126705000,0.4690309887421288,
2020-03-20,MX,Mexico,AMR,116.0,620,3.0,3,70.42857142857143,3.0,0.0425963488843813,Pre-Alpha,MEX,,,,,,,,,,,,0.0425963488843813,126705000,0.5558468207929556,0.023677045104770922
2020-03-21,MX,Mexico,AMR,151.0,771,,3,86.14285714285714,3.0,0.0348258706467661,Pre-Alpha,MEX,,,,,,,,,,,,0.0348258706467661,126705000,0.6798694380084221,0.023677045104770922
2020-03-22,MX,Mexico,AMR,132.0,903,1.0,4,95.57142857142856,2.0,0.0209267563527653,Pre-Alpha,MEX,,,,,,,,,,,,0.0209267563527653,126705000,0.7542830083377022,0.015784696736513948
2020-03-23,MX,Mexico,AMR,85.0,988,,4,100.28571428571428,2.0,0.0199430199430199,Pre-Alpha,MEX,,,,,,,,,,,,0.0199430199430199,126705000,0.7914897935023423,0.015784696736513948
2020-03-24,MX,Mexico,AMR,70.0,1058,2.0,6,105.0,2.0,0.019047619047619,Pre-Alpha,MEX,,,,,,,,,,,,0.019047619047619,126705000,0.8286965786669824,0.015784696736513948
2020-03-25,MX,Mexico,AMR,168.0,1226,1.0,7,118.0,1.75,0.0148305084745762,Pre-Alpha,MEX,,,,,,,,,,,,0.0148305084745762,126705000,0.931297107454323,0.013811609644449706
2020-03-26,MX,Mexico,AMR,220.0,1446,3.0,10,134.57142857142858,2.0,0.0148619957537154,Pre-Alpha,MEX,,,,,,,,,,,,0.0148619957537154,126705000,1.0620845946997244,0.015784696736513948
2020-03-27,MX,Mexico,AMR,185.0,1631,2.0,12,144.42857142857142,1.8,0.0124629080118694,Pre-Alpha,MEX,,,,,,,,,,,,0.0124629080118694,126705000,1.1398806000439716,0.014206227062862556
2020-03-28,MX,Mexico,AMR,224.0,1855,8.0,20,154.85714285714286,2.833333333333333,0.0182964329643296,Pre-Alpha,MEX,,,,,,,,,,,,0.0182964329643296,126705000,1.2221865187415086,0.02236165371006143
2020-03-29,MX,Mexico,AMR,262.0,2117,8.0,28,173.42857142857142,4.0,0.0230642504118616,Pre-Alpha,MEX,,,,,,,,,,,,0.0230642504118616,126705000,1.3687587027234238,0.031569393473027896
2020-03-30,MX,Mexico,AMR,191.0,2308,15.0,43,188.57142857142856,5.571428571428571,0.0295454545454545,Pre-Alpha,MEX,,,,,,,,,,,,0.0295454545454545,126705000,1.4882714065856009,0.04397165519457457
2020-03-31,MX,Mexico,AMR,166.0,2474,9.0,52,202.28571428571428,6.571428571428571,0.0324858757062146,Pre-Alpha,MEX,,,,,,,,,,,,0.0324858757062146,126705000,1.5965093270645538,0.051864003562831544
2020-04-01,MX,Mexico,AMR,345.0,2819,14.0,66,227.57142857142856,8.428571428571429,0.037037037037037,Pre-Alpha,MEX,,,,,,,,,,,,0.037037037037037,126705000,1.796072992947623,0.06652122196102309
2020-04-02,MX,Mexico,AMR,311.0,3130,26.0,92,240.57142857142856,11.714285714285714,0.0486935866983372,Pre-Alpha,MEX,,,,,,,,,,,,0.0486935866983372,126705000,1.8986735217349635,0.09245322374243885
2020-04-03,MX,Mexico,AMR,382.0,3512,22.0,114,268.7142857142857,14.571428571428571,0.0542264752791068,Pre-Alpha,MEX,,,,,,,,,,,,0.0542264752791068,126705000,2.1207867543844814,0.11500279050888734
2020-04-04,MX,Mexico,AMR,347.0,3859,26.0,140,286.2857142857143,17.142857142857142,0.059880239520958,Pre-Alpha,MEX,,,,,,,,,,,,0.059880239520958,126705000,2.25946658999814,0.135297400598691
2020-04-05,MX,Mexico,AMR,392.0,4251,34.0,174,304.85714285714283,20.857142857142858,0.0684161199625117,Pre-Alpha,MEX,,,,,,,,,,,,0.0684161199625117,126705000,2.406038773980055,0.16461183739507404
2020-04-06,MX,Mexico,AMR,250.0,4501,40.0,214,313.2857142857143,24.428571428571427,0.0779753761969904,Pre-Alpha,MEX,,,,,,,,,,,,0.0779753761969904,126705000,2.472559995941078,0.19279879585313467
2020-04-07,MX,Mexico,AMR,259.0,4760,33.0,247,326.57142857142856,27.857142857142858,0.0853018372703412,Pre-Alpha,MEX,,,,,,,,,,,,0.0853018372703412,126705000,2.577415481405063,0.21985827597287289
2020-04-08,MX,Mexico,AMR,631.0,5391,58.0,305,367.4285714285714,34.142857142857146,0.0929237947122861,Pre-Alpha,MEX,,,,,,,,,,,,0.0929237947122861,126705000,2.8998742861652764,0.2694673228590596
2020-04-09,MX,Mexico,AMR,515.0,5906,62.0,367,396.57142857142856,39.285714285714285,0.0990634005763688,Pre-Alpha,MEX,,,,,,,,,,,,0.0990634005763688,126705000,3.129879867183052,0.31005654303866687
2020-04-10,MX,Mexico,AMR,581.0,6487,49.0,416,425.0,43.142857142857146,0.1015126050420168,Pre-Alpha,MEX,,,,,,,,,,,,0.1015126050420168,126705000,3.3542480565092143,0.3404984581733724
2020-04-11,MX,Mexico,AMR,483.0,6970,62.0,478,444.4285714285714,48.285714285714285,0.1086467373834779,Pre-Alpha,MEX,,,,,,,,,,,,0.1086467373834779,126705000,3.507585110521064,0.38108767835297963
2020-04-12,MX,Mexico,AMR,572.0,7542,78.0,556,470.1428571428572,54.57142857142857,0.1160741415982983,Pre-Alpha,MEX,,,,,,,,,,,,0.1160741415982983,126705000,3.7105312114191014,0.4306967252391663
2020-04-13,MX,Mexico,AMR,464.0,8006,81.0,637,500.7142857142857,60.42857142857143,0.1206847360912981,Pre-Alpha,MEX,,,,,,,,,,,,0.1206847360912981,126705000,3.9518115758201002,0.47692333711038576
2020-04-14,MX,Mexico,AMR,479.0,8485,88.0,725,532.1428571428571,68.28571428571429,0.1283221476510067,Pre-Alpha,MEX,,,,,,,,,,,,0.1283221476510067,126705000,4.199856810251033,0.5389346457181192
2020-04-15,MX,Mexico,AMR,953.0,9438,102.0,827,578.1428571428571,74.57142857142857,0.128984432913269,Pre-Alpha,MEX,,,,,,,,,,,,0.128984432913269,126705000,4.562904835190853,0.5885436926043058
2020-04-16,MX,Mexico,AMR,936.0,10374,114.0,941,638.2857142857143,82.0,0.1284691136974037,Pre-Alpha,MEX,,,,,,,,,,,,0.1284691136974037,126705000,5.037573215624595,0.647172566197072
2020-04-17,MX,Mexico,AMR,985.0,11359,115.0,1056,696.0,91.42857142857144,0.1313628899835796,Pre-Alpha,MEX,,,,,,,,,,,,0.1313628899835796,126705000,5.493074464306854,0.7215861365263521
2020-04-18,MX,Mexico,AMR,996.0,12355,107.0,1163,769.2857142857143,97.85714285714286,0.1272051996285979,Pre-Alpha,MEX,,,,,,,,,,,,0.1272051996285979,126705000,6.071470851866258,0.7723226617508612
2020-04-19,MX,Mexico,AMR,1145.0,13500,142.0,1305,851.1428571428571,107.0,0.125713326619671,Pre-Alpha,MEX,,,,,,,,,,,,0.125713326619671,126705000,6.717515939725008,0.8444812754034963
2020-04-20,MX,Mexico,AMR,815.0,14315,137.0,1442,901.2857142857144,115.0,0.1275954984942146,Pre-Alpha,MEX,,,,,,,,,,,,0.1275954984942146,126705000,7.113260836476181,0.9076200623495521
2020-04-21,MX,Mexico,AMR,794.0,15109,181.0,1623,946.2857142857144,128.28571428571428,0.1355676328502415,Pre-Alpha,MEX,,,,,,,,,,,,0.1355676328502415,126705000,7.468416513047744,1.0124755478135377
2020-04-22,MX,Mexico,AMR,1521.0,16630,211.0,1834,1027.428571428571,143.85714285714286,0.1400166852057842,Pre-Alpha,MEX,,,,,,,,,,,,0.1400166852057842,126705000,8.108824209214879,1.135370686690682
